Date,ADS_Index
1996:01:18,-0.647021
1996:01:19,-0.617045
1996:01:20,-0.579985
1996:01:21,-0.535828
1996:01:22,-0.489388
1996:01:23,-0.440649
1996:01:24,-0.389596
1996:01:25,-0.336213
1996:01:26,-0.280483
1996:01:27,-0.222389
1996:01:28,-0.161912
1996:01:29,-0.0983409
1996:01:30,-0.0316548
1996:01:31,0.0381669
1996:02:01,0.111146
1996:02:02,0.179473
1996:02:03,0.243168
1996:02:04,0.302252
1996:02:05,0.357952
1996:02:06,0.410285
1996:02:07,0.459268
1996:02:08,0.504917
1996:02:09,0.547245
1996:02:10,0.586266
1996:02:11,0.621992
1996:02:12,0.653714
1996:02:13,0.681443
1996:02:14,0.705187
1996:02:15,0.724953
1996:02:16,0.740748
1996:02:17,0.752576
1996:02:18,0.760442
1996:02:19,0.763716
1996:02:20,0.762399
1996:02:21,0.756491
1996:02:22,0.74599
1996:02:23,0.730893
1996:02:24,0.711195
1996:02:25,0.686889
1996:02:26,0.658873
1996:02:27,0.627137
1996:02:28,0.591672
1996:02:29,0.552467
1996:03:01,0.509509
1996:03:02,0.468775
1996:03:03,0.430251
1996:03:04,0.393446
1996:03:05,0.358348
1996:03:06,0.324947
1996:03:07,0.293231
1996:03:08,0.263191
1996:03:09,0.234817
1996:03:10,0.208101
1996:03:11,0.184358
1996:03:12,0.16358
1996:03:13,0.145762
1996:03:14,0.130896
1996:03:15,0.11898
1996:03:16,0.110008
1996:03:17,0.103978
1996:03:18,0.101774
1996:03:19,0.103394
1996:03:20,0.108839
1996:03:21,0.11811
1996:03:22,0.131211
1996:03:23,0.148146
1996:03:24,0.168919
1996:03:25,0.190221
1996:03:26,0.212058
1996:03:27,0.234436
1996:03:28,0.257364
1996:03:29,0.280847
1996:03:30,0.304894
1996:03:31,0.329512
1996:04:01,0.355092
1996:04:02,0.379368
1996:04:03,0.402348
1996:04:04,0.42404
1996:04:05,0.444449
1996:04:06,0.463584
1996:04:07,0.481449
1996:04:08,0.498577
1996:04:09,0.514972
1996:04:10,0.53064
1996:04:11,0.545587
1996:04:12,0.559815
1996:04:13,0.573331
1996:04:14,0.586138
1996:04:15,0.599275
1996:04:16,0.612747
1996:04:17,0.626558
1996:04:18,0.640712
1996:04:19,0.655214
1996:04:20,0.670068
1996:04:21,0.685279
1996:04:22,0.699252
1996:04:23,0.711991
1996:04:24,0.723499
1996:04:25,0.733782
1996:04:26,0.742841
1996:04:27,0.750681
1996:04:28,0.757302
1996:04:29,0.763585
1996:04:30,0.76953
1996:05:01,0.77514
1996:05:02,0.77988
1996:05:03,0.78375
1996:05:04,0.786752
1996:05:05,0.788888
1996:05:06,0.791011
1996:05:07,0.793123
1996:05:08,0.795224
1996:05:09,0.797315
1996:05:10,0.799397
1996:05:11,0.80147
1996:05:12,0.803535
1996:05:13,0.804663
1996:05:14,0.804855
1996:05:15,0.804111
1996:05:16,0.802431
1996:05:17,0.799814
1996:05:18,0.796259
1996:05:19,0.791766
1996:05:20,0.786545
1996:05:21,0.780594
1996:05:22,0.773913
1996:05:23,0.766499
1996:05:24,0.75835
1996:05:25,0.749463
1996:05:26,0.739834
1996:05:27,0.729406
1996:05:28,0.718175
1996:05:29,0.706136
1996:05:30,0.693287
1996:05:31,0.679624
1996:06:01,0.665141
1996:06:02,0.65053
1996:06:03,0.636404
1996:06:04,0.622757
1996:06:05,0.609586
1996:06:06,0.596886
1996:06:07,0.584654
1996:06:08,0.572885
1996:06:09,0.561576
1996:06:10,0.549824
1996:06:11,0.537625
1996:06:12,0.524975
1996:06:13,0.51187
1996:06:14,0.498307
1996:06:15,0.48428
1996:06:16,0.469785
1996:06:17,0.455156
1996:06:18,0.440386
1996:06:19,0.425473
1996:06:20,0.41041
1996:06:21,0.395194
1996:06:22,0.379819
1996:06:23,0.36428
1996:06:24,0.348423
1996:06:25,0.332242
1996:06:26,0.315732
1996:06:27,0.298887
1996:06:28,0.281704
1996:06:29,0.264175
1996:06:30,0.246297
1996:07:01,0.228449
1996:07:02,0.21179
1996:07:03,0.196316
1996:07:04,0.182021
1996:07:05,0.168901
1996:07:06,0.156951
1996:07:07,0.146169
1996:07:08,0.136547
1996:07:09,0.128084
1996:07:10,0.120775
1996:07:11,0.11462
1996:07:12,0.109615
1996:07:13,0.10576
1996:07:14,0.103053
1996:07:15,0.100593
1996:07:16,0.0983801
1996:07:17,0.0964125
1996:07:18,0.09469
1996:07:19,0.0932121
1996:07:20,0.0919783
1996:07:21,0.0909883
1996:07:22,0.0906729
1996:07:23,0.091032
1996:07:24,0.0920658
1996:07:25,0.0937747
1996:07:26,0.096159
1996:07:27,0.0992196
1996:07:28,0.102957
1996:07:29,0.107551
1996:07:30,0.113002
1996:07:31,0.119312
1996:08:01,0.126483
1996:08:02,0.133357
1996:08:03,0.139939
1996:08:04,0.146228
1996:08:05,0.152504
1996:08:06,0.158767
1996:08:07,0.16502
1996:08:08,0.171264
1996:08:09,0.177502
1996:08:10,0.183735
1996:08:11,0.189966
1996:08:12,0.196208
1996:08:13,0.202464
1996:08:14,0.208736
1996:08:15,0.215025
1996:08:16,0.221334
1996:08:17,0.227664
1996:08:18,0.234017
1996:08:19,0.240227
1996:08:20,0.246296
1996:08:21,0.252226
1996:08:22,0.258018
1996:08:23,0.263674
1996:08:24,0.269197
1996:08:25,0.274588
1996:08:26,0.279447
1996:08:27,0.283776
1996:08:28,0.287577
1996:08:29,0.29085
1996:08:30,0.293598
1996:08:31,0.295819
1996:09:01,0.297517
1996:09:02,0.298917
1996:09:03,0.300022
1996:09:04,0.300831
1996:09:05,0.301345
1996:09:06,0.301564
1996:09:07,0.301488
1996:09:08,0.301116
1996:09:09,0.3005
1996:09:10,0.299639
1996:09:11,0.298532
1996:09:12,0.297179
1996:09:13,0.29558
1996:09:14,0.293735
1996:09:15,0.291642
1996:09:16,0.289713
1996:09:17,0.287948
1996:09:18,0.286345
1996:09:19,0.284904
1996:09:20,0.283626
1996:09:21,0.282509
1996:09:22,0.281553
1996:09:23,0.279961
1996:09:24,0.277734
1996:09:25,0.274871
1996:09:26,0.27137
1996:09:27,0.26723
1996:09:28,0.262451
1996:09:29,0.25703
1996:09:30,0.25055
1996:10:01,0.243008
1996:10:02,0.235847
1996:10:03,0.229062
1996:10:04,0.222654
1996:10:05,0.216618
1996:10:06,0.210955
1996:10:07,0.206181
1996:10:08,0.202297
1996:10:09,0.199299
1996:10:10,0.197188
1996:10:11,0.195963
1996:10:12,0.195623
1996:10:13,0.196169
1996:10:14,0.19769
1996:10:15,0.200186
1996:10:16,0.203658
1996:10:17,0.208108
1996:10:18,0.213537
1996:10:19,0.219946
1996:10:20,0.227338
1996:10:21,0.236446
1996:10:22,0.247274
1996:10:23,0.259823
1996:10:24,0.274099
1996:10:25,0.290107
1996:10:26,0.30785
1996:10:27,0.327334
1996:10:28,0.347024
1996:10:29,0.366924
1996:10:30,0.387041
1996:10:31,0.407382
1996:11:01,0.427952
1996:11:02,0.446309
1996:11:03,0.462457
1996:11:04,0.476889
1996:11:05,0.489609
1996:11:06,0.50062
1996:11:07,0.509928
1996:11:08,0.517533
1996:11:09,0.52344
1996:11:10,0.527648
1996:11:11,0.531151
1996:11:12,0.533947
1996:11:13,0.536038
1996:11:14,0.537425
1996:11:15,0.538109
1996:11:16,0.538089
1996:11:17,0.537365
1996:11:18,0.535505
1996:11:19,0.532507
1996:11:20,0.528372
1996:11:21,0.523097
1996:11:22,0.516681
1996:11:23,0.509122
1996:11:24,0.500417
1996:11:25,0.48966
1996:11:26,0.476845
1996:11:27,0.461969
1996:11:28,0.445027
1996:11:29,0.426015
1996:11:30,0.404926
1996:12:01,0.381753
1996:12:02,0.360299
1996:12:03,0.340557
1996:12:04,0.322521
1996:12:05,0.306185
1996:12:06,0.291545
1996:12:07,0.278594
1996:12:08,0.267331
1996:12:09,0.256595
1996:12:10,0.246384
1996:12:11,0.236695
1996:12:12,0.227524
1996:12:13,0.218868
1996:12:14,0.210726
1996:12:15,0.203093
1996:12:16,0.196003
1996:12:17,0.189454
1996:12:18,0.183442
1996:12:19,0.177967
1996:12:20,0.173026
1996:12:21,0.168618
1996:12:22,0.164742
1996:12:23,0.161797
1996:12:24,0.159782
1996:12:25,0.158697
1996:12:26,0.158542
1996:12:27,0.159316
1996:12:28,0.161019
1996:12:29,0.163653
1996:12:30,0.16646
1996:12:31,0.169443
1997:01:01,0.172601
1997:01:02,0.176646
1997:01:03,0.181578
1997:01:04,0.1874
1997:01:05,0.194112
1997:01:06,0.201123
1997:01:07,0.208433
1997:01:08,0.216045
1997:01:09,0.223963
1997:01:10,0.232187
1997:01:11,0.240721
1997:01:12,0.249567
1997:01:13,0.260696
1997:01:14,0.27411
1997:01:15,0.289813
1997:01:16,0.307811
1997:01:17,0.328109
1997:01:18,0.350713
1997:01:19,0.375632
1997:01:20,0.401746
1997:01:21,0.429064
1997:01:22,0.457594
1997:01:23,0.487346
1997:01:24,0.518328
1997:01:25,0.550551
1997:01:26,0.584025
1997:01:27,0.618692
1997:01:28,0.654563
1997:01:29,0.69165
1997:01:30,0.729964
1997:01:31,0.769517
1997:02:01,0.810321
1997:02:02,0.848514
1997:02:03,0.883631
1997:02:04,0.915683
1997:02:05,0.944681
1997:02:06,0.970633
1997:02:07,0.993548
1997:02:08,1.01343
1997:02:09,1.03029
1997:02:10,1.04485
1997:02:11,1.05711
1997:02:12,1.06707
1997:02:13,1.07473
1997:02:14,1.08011
1997:02:15,1.0832
1997:02:16,1.084
1997:02:17,1.08301
1997:02:18,1.08023
1997:02:19,1.07565
1997:02:20,1.06928
1997:02:21,1.06111
1997:02:22,1.05114
1997:02:23,1.03937
1997:02:24,1.02534
1997:02:25,1.00906
1997:02:26,0.990504
1997:02:27,0.969678
1997:02:28,0.946574
1997:03:01,0.921185
1997:03:02,0.896276
1997:03:03,0.871683
1997:03:04,0.847399
1997:03:05,0.823415
1997:03:06,0.799724
1997:03:07,0.776319
1997:03:08,0.753193
1997:03:09,0.730337
1997:03:10,0.707991
1997:03:11,0.686148
1997:03:12,0.664801
1997:03:13,0.643943
1997:03:14,0.623568
1997:03:15,0.603669
1997:03:16,0.584241
1997:03:17,0.56499
1997:03:18,0.545912
1997:03:19,0.527
1997:03:20,0.508248
1997:03:21,0.489651
1997:03:22,0.471202
1997:03:23,0.452896
1997:03:24,0.435339
1997:03:25,0.418525
1997:03:26,0.402448
1997:03:27,0.387105
1997:03:28,0.37249
1997:03:29,0.358598
1997:03:30,0.345426
1997:03:31,0.332518
1997:04:01,0.319871
1997:04:02,0.30786
1997:04:03,0.296483
1997:04:04,0.285735
1997:04:05,0.275613
1997:04:06,0.266114
1997:04:07,0.257452
1997:04:08,0.249625
1997:04:09,0.242631
1997:04:10,0.236467
1997:04:11,0.231131
1997:04:12,0.226622
1997:04:13,0.222938
1997:04:14,0.219223
1997:04:15,0.215474
1997:04:16,0.211692
1997:04:17,0.207874
1997:04:18,0.20402
1997:04:19,0.200129
1997:04:20,0.196198
1997:04:21,0.193788
1997:04:22,0.192898
1997:04:23,0.193527
1997:04:24,0.195675
1997:04:25,0.199345
1997:04:26,0.204535
1997:04:27,0.211249
1997:04:28,0.218798
1997:04:29,0.227186
1997:04:30,0.236414
1997:05:01,0.246486
1997:05:02,0.256931
1997:05:03,0.267754
1997:05:04,0.278957
1997:05:05,0.28925
1997:05:06,0.298635
1997:05:07,0.307115
1997:05:08,0.314693
1997:05:09,0.321371
1997:05:10,0.327152
1997:05:11,0.332037
1997:05:12,0.337266
1997:05:13,0.34284
1997:05:14,0.348763
1997:05:15,0.355034
1997:05:16,0.361657
1997:05:17,0.368633
1997:05:18,0.375965
1997:05:19,0.383214
1997:05:20,0.390383
1997:05:21,0.397474
1997:05:22,0.404489
1997:05:23,0.411431
1997:05:24,0.418301
1997:05:25,0.425101
1997:05:26,0.43233
1997:05:27,0.43999
1997:05:28,0.448082
1997:05:29,0.45661
1997:05:30,0.465576
1997:05:31,0.474983
1997:06:01,0.484834
1997:06:02,0.494845
1997:06:03,0.50502
1997:06:04,0.515361
1997:06:05,0.525872
1997:06:06,0.536556
1997:06:07,0.547417
1997:06:08,0.558458
1997:06:09,0.569612
1997:06:10,0.580883
1997:06:11,0.592274
1997:06:12,0.60379
1997:06:13,0.615433
1997:06:14,0.627207
1997:06:15,0.639116
1997:06:16,0.650052
1997:06:17,0.660018
1997:06:18,0.669017
1997:06:19,0.677052
1997:06:20,0.684126
1997:06:21,0.69024
1997:06:22,0.695397
1997:06:23,0.700708
1997:06:24,0.706175
1997:06:25,0.711798
1997:06:26,0.717581
1997:06:27,0.723525
1997:06:28,0.729631
1997:06:29,0.735902
1997:06:30,0.743167
1997:07:01,0.751428
1997:07:02,0.759953
1997:07:03,0.768742
1997:07:04,0.7778
1997:07:05,0.78713
1997:07:06,0.796733
1997:07:07,0.804755
1997:07:08,0.811198
1997:07:09,0.816063
1997:07:10,0.819353
1997:07:11,0.821069
1997:07:12,0.821211
1997:07:13,0.819778
1997:07:14,0.816339
1997:07:15,0.810892
1997:07:16,0.803436
1997:07:17,0.793967
1997:07:18,0.782484
1997:07:19,0.768982
1997:07:20,0.753457
1997:07:21,0.737302
1997:07:22,0.720512
1997:07:23,0.703081
1997:07:24,0.685004
1997:07:25,0.666275
1997:07:26,0.646888
1997:07:27,0.626838
1997:07:28,0.606514
1997:07:29,0.585909
1997:07:30,0.565018
1997:07:31,0.543833
1997:08:01,0.522349
1997:08:02,0.502889
1997:08:03,0.485448
1997:08:04,0.469798
1997:08:05,0.455935
1997:08:06,0.443853
1997:08:07,0.433551
1997:08:08,0.425023
1997:08:09,0.418267
1997:08:10,0.413282
1997:08:11,0.4103
1997:08:12,0.409319
1997:08:13,0.410339
1997:08:14,0.413361
1997:08:15,0.418385
1997:08:16,0.425414
1997:08:17,0.434449
1997:08:18,0.444163
1997:08:19,0.454559
1997:08:20,0.465641
1997:08:21,0.477412
1997:08:22,0.489876
1997:08:23,0.503036
1997:08:24,0.516897
1997:08:25,0.532403
1997:08:26,0.54956
1997:08:27,0.568372
1997:08:28,0.588846
1997:08:29,0.610988
1997:08:30,0.634805
1997:08:31,0.660305
1997:09:01,0.686437
1997:09:02,0.710416
1997:09:03,0.73225
1997:09:04,0.751945
1997:09:05,0.769509
1997:09:06,0.784946
1997:09:07,0.798261
1997:09:08,0.810349
1997:09:09,0.821213
1997:09:10,0.830858
1997:09:11,0.839287
1997:09:12,0.846501
1997:09:13,0.852503
1997:09:14,0.857295
1997:09:15,0.860975
1997:09:16,0.863544
1997:09:17,0.865002
1997:09:18,0.86535
1997:09:19,0.864588
1997:09:20,0.862716
1997:09:21,0.859733
1997:09:22,0.855505
1997:09:23,0.850029
1997:09:24,0.843304
1997:09:25,0.835327
1997:09:26,0.826098
1997:09:27,0.815611
1997:09:28,0.803865
1997:09:29,0.790574
1997:09:30,0.775735
1997:10:01,0.759341
1997:10:02,0.743568
1997:10:03,0.728408
1997:10:04,0.713859
1997:10:05,0.699915
1997:10:06,0.686552
1997:10:07,0.673765
1997:10:08,0.661551
1997:10:09,0.649906
1997:10:10,0.638826
1997:10:11,0.628307
1997:10:12,0.618347
1997:10:13,0.609785
1997:10:14,0.602617
1997:10:15,0.596842
1997:10:16,0.592458
1997:10:17,0.589463
1997:10:18,0.587857
1997:10:19,0.587639
1997:10:20,0.587696
1997:10:21,0.588028
1997:10:22,0.588634
1997:10:23,0.589515
1997:10:24,0.590672
1997:10:25,0.592104
1997:10:26,0.593812
1997:10:27,0.596641
1997:10:28,0.600593
1997:10:29,0.605668
1997:10:30,0.611868
1997:10:31,0.619194
1997:11:01,0.627651
1997:11:02,0.635547
1997:11:03,0.64236
1997:11:04,0.648091
1997:11:05,0.652742
1997:11:06,0.656314
1997:11:07,0.658808
1997:11:08,0.660226
1997:11:09,0.660567
1997:11:10,0.660821
1997:11:11,0.660987
1997:11:12,0.661066
1997:11:13,0.661056
1997:11:14,0.66096
1997:11:15,0.660775
1997:11:16,0.660504
1997:11:17,0.658674
1997:11:18,0.655287
1997:11:19,0.65034
1997:11:20,0.643832
1997:11:21,0.635762
1997:11:22,0.626126
1997:11:23,0.614923
1997:11:24,0.603246
1997:11:25,0.591093
1997:11:26,0.578461
1997:11:27,0.565344
1997:11:28,0.551739
1997:11:29,0.537642
1997:11:30,0.523048
1997:12:01,0.5075
1997:12:02,0.492502
1997:12:03,0.478049
1997:12:04,0.464136
1997:12:05,0.450759
1997:12:06,0.437914
1997:12:07,0.425596
1997:12:08,0.414107
1997:12:09,0.403442
1997:12:10,0.393599
1997:12:11,0.384573
1997:12:12,0.376363
1997:12:13,0.368966
1997:12:14,0.362379
1997:12:15,0.355744
1997:12:16,0.349058
1997:12:17,0.342319
1997:12:18,0.335525
1997:12:19,0.328675
1997:12:20,0.321765
1997:12:21,0.314793
1997:12:22,0.308006
1997:12:23,0.301401
1997:12:24,0.294977
1997:12:25,0.28873
1997:12:26,0.282659
1997:12:27,0.276762
1997:12:28,0.271038
1997:12:29,0.266193
1997:12:30,0.262227
1997:12:31,0.259137
1998:01:01,0.256923
1998:01:02,0.255194
1998:01:03,0.25395
1998:01:04,0.253189
1998:01:05,0.253376
1998:01:06,0.25451
1998:01:07,0.256592
1998:01:08,0.259623
1998:01:09,0.263603
1998:01:10,0.268533
1998:01:11,0.274415
1998:01:12,0.280876
1998:01:13,0.287915
1998:01:14,0.295537
1998:01:15,0.303743
1998:01:16,0.312536
1998:01:17,0.321918
1998:01:18,0.331893
1998:01:19,0.340496
1998:01:20,0.34773
1998:01:21,0.353597
1998:01:22,0.358098
1998:01:23,0.361236
1998:01:24,0.363011
1998:01:25,0.363424
1998:01:26,0.364329
1998:01:27,0.365726
1998:01:28,0.367616
1998:01:29,0.369999
1998:01:30,0.372877
1998:01:31,0.376249
1998:02:01,0.380118
1998:02:02,0.383235
1998:02:03,0.385601
1998:02:04,0.387218
1998:02:05,0.388086
1998:02:06,0.388205
1998:02:07,0.387575
1998:02:08,0.386196
1998:02:09,0.384694
1998:02:10,0.383068
1998:02:11,0.381319
1998:02:12,0.379445
1998:02:13,0.377446
1998:02:14,0.375321
1998:02:15,0.37307
1998:02:16,0.370522
1998:02:17,0.367677
1998:02:18,0.364534
1998:02:19,0.361091
1998:02:20,0.357349
1998:02:21,0.353304
1998:02:22,0.348957
1998:02:23,0.343587
1998:02:24,0.337192
1998:02:25,0.329769
1998:02:26,0.321317
1998:02:27,0.311833
1998:02:28,0.301313
1998:03:01,0.289756
1998:03:02,0.278375
1998:03:03,0.267168
1998:03:04,0.256132
1998:03:05,0.245262
1998:03:06,0.234555
1998:03:07,0.224008
1998:03:08,0.213618
1998:03:09,0.204264
1998:03:10,0.195944
1998:03:11,0.188655
1998:03:12,0.182395
1998:03:13,0.177162
1998:03:14,0.172954
1998:03:15,0.16977
1998:03:16,0.167213
1998:03:17,0.165284
1998:03:18,0.163981
1998:03:19,0.163304
1998:03:20,0.163252
1998:03:21,0.163827
1998:03:22,0.165027
1998:03:23,0.16636
1998:03:24,0.167826
1998:03:25,0.169426
1998:03:26,0.171159
1998:03:27,0.173027
1998:03:28,0.17503
1998:03:29,0.177169
1998:03:30,0.179841
1998:03:31,0.183047
1998:04:01,0.186788
1998:04:02,0.190803
1998:04:03,0.195094
1998:04:04,0.199662
1998:04:05,0.204507
1998:04:06,0.209275
1998:04:07,0.213967
1998:04:08,0.218584
1998:04:09,0.223127
1998:04:10,0.227599
1998:04:11,0.232
1998:04:12,0.236332
1998:04:13,0.241539
1998:04:14,0.247622
1998:04:15,0.254584
1998:04:16,0.262427
1998:04:17,0.271153
1998:04:18,0.280765
1998:04:19,0.291265
1998:04:20,0.301825
1998:04:21,0.312449
1998:04:22,0.323138
1998:04:23,0.333897
1998:04:24,0.344729
1998:04:25,0.355638
1998:04:26,0.366626
1998:04:27,0.377654
1998:04:28,0.388725
1998:04:29,0.399843
1998:04:30,0.41101
1998:05:01,0.422231
1998:05:02,0.431486
1998:05:03,0.438777
1998:05:04,0.44451
1998:05:05,0.448687
1998:05:06,0.451309
1998:05:07,0.452376
1998:05:08,0.45189
1998:05:09,0.44985
1998:05:10,0.446256
1998:05:11,0.441422
1998:05:12,0.435347
1998:05:13,0.428028
1998:05:14,0.419465
1998:05:15,0.409654
1998:05:16,0.398591
1998:05:17,0.386274
1998:05:18,0.372021
1998:05:19,0.355829
1998:05:20,0.337691
1998:05:21,0.317603
1998:05:22,0.295558
1998:05:23,0.271548
1998:05:24,0.245567
1998:05:25,0.218435
1998:05:26,0.190143
1998:05:27,0.160683
1998:05:28,0.130044
1998:05:29,0.0982183
1998:05:30,0.0651948
1998:05:31,0.0309633
1998:06:01,-0.0058091
1998:06:02,-0.0424935
1998:06:03,-0.0791015
1998:06:04,-0.115645
1998:06:05,-0.152134
1998:06:06,-0.188582
1998:06:07,-0.224999
1998:06:08,-0.260048
1998:06:09,-0.293741
1998:06:10,-0.326087
1998:06:11,-0.357098
1998:06:12,-0.386782
1998:06:13,-0.41515
1998:06:14,-0.442209
1998:06:15,-0.467385
1998:06:16,-0.490685
1998:06:17,-0.512116
1998:06:18,-0.531686
1998:06:19,-0.549399
1998:06:20,-0.565263
1998:06:21,-0.579282
1998:06:22,-0.591479
1998:06:23,-0.60186
1998:06:24,-0.610427
1998:06:25,-0.617183
1998:06:26,-0.62213
1998:06:27,-0.62527
1998:06:28,-0.626604
1998:06:29,-0.62795
1998:06:30,-0.629309
1998:07:01,-0.630682
1998:07:02,-0.629828
1998:07:03,-0.626746
1998:07:04,-0.621435
1998:07:05,-0.613894
1998:07:06,-0.605398
1998:07:07,-0.595946
1998:07:08,-0.585533
1998:07:09,-0.574157
1998:07:10,-0.561814
1998:07:11,-0.5485
1998:07:12,-0.534212
1998:07:13,-0.517314
1998:07:14,-0.497802
1998:07:15,-0.47567
1998:07:16,-0.450911
1998:07:17,-0.423517
1998:07:18,-0.393479
1998:07:19,-0.360788
1998:07:20,-0.324281
1998:07:21,-0.283946
1998:07:22,-0.239772
1998:07:23,-0.191744
1998:07:24,-0.139847
1998:07:25,-0.0840646
1998:07:26,-0.0243795
1998:07:27,0.03804
1998:07:28,0.103214
1998:07:29,0.171161
1998:07:30,0.241905
1998:07:31,0.315467
1998:08:01,0.39187
1998:08:02,0.464191
1998:08:03,0.532367
1998:08:04,0.596418
1998:08:05,0.656364
1998:08:06,0.712224
1998:08:07,0.764017
1998:08:08,0.811757
1998:08:09,0.855461
1998:08:10,0.8953
1998:08:11,0.931288
1998:08:12,0.963436
1998:08:13,0.991754
1998:08:14,1.01625
1998:08:15,1.03693
1998:08:16,1.05381
1998:08:17,1.06698
1998:08:18,1.07644
1998:08:19,1.08221
1998:08:20,1.08428
1998:08:21,1.08265
1998:08:22,1.07732
1998:08:23,1.06829
1998:08:24,1.05618
1998:08:25,1.04097
1998:08:26,1.02268
1998:08:27,1.00128
1998:08:28,0.976777
1998:08:29,0.949159
1998:08:30,0.918418
1998:08:31,0.884305
1998:09:01,0.846808
1998:09:02,0.811212
1998:09:03,0.777506
1998:09:04,0.74568
1998:09:05,0.715722
1998:09:06,0.687625
1998:09:07,0.660816
1998:09:08,0.635287
1998:09:09,0.611029
1998:09:10,0.588035
1998:09:11,0.566298
1998:09:12,0.545811
1998:09:13,0.526568
1998:09:14,0.508985
1998:09:15,0.493057
1998:09:16,0.478779
1998:09:17,0.466148
1998:09:18,0.455158
1998:09:19,0.445806
1998:09:20,0.43809
1998:09:21,0.431458
1998:09:22,0.425909
1998:09:23,0.421442
1998:09:24,0.418054
1998:09:25,0.415744
1998:09:26,0.414513
1998:09:27,0.414358
1998:09:28,0.416126
1998:09:29,0.419815
1998:09:30,0.425428
1998:10:01,0.432966
1998:10:02,0.439984
1998:10:03,0.446483
1998:10:04,0.452467
1998:10:05,0.458224
1998:10:06,0.463755
1998:10:07,0.469062
1998:10:08,0.474148
1998:10:09,0.479013
1998:10:10,0.48366
1998:10:11,0.488089
1998:10:12,0.491782
1998:10:13,0.49474
1998:10:14,0.496964
1998:10:15,0.498455
1998:10:16,0.499214
1998:10:17,0.499239
1998:10:18,0.498533
1998:10:19,0.496598
